source_index,source_wav,source_x,source_y,source_z,angle_center,angle_head,mic_L_x,mic_L_y,mic_L_z,angle_mic_L,angle_mic_R,angle_mic_C,angle_mic_T
2949,1040-133433-0066.wav,3.1905999999999994,0.5,0.1941,-3.141592653589793,-3.141592653589793,3.1053,3.1864,0.3314,-3.109850787083786,-2.876015277120203,-3.141592653589793,-2.0954597635563674
2950,1040-133433-0066.wav,3.940599999999999,0.7009618943233416,0.1941,-2.617993877991495,-2.617993877991495,3.1053,3.1864,0.3314,-2.8173743224727383,-1.7048352682663521,-2.617993877991495,-1.9415545482587873
2951,1040-133433-0066.wav,4.489638105676657,1.2499999999999996,0.1941,-2.094395102393196,-2.094395102393196,3.1053,3.1864,0.3314,-2.5209345653975563,-1.2654163565575534,-2.094395102393196,-1.7612260390376284
2952,1040-133433-0005.wav,4.6906,2.0,0.1941,-1.5707963267948966,-1.5707963267948966,3.1053,3.1864,0.3314,-2.2132570739579513,-0.9283355796318415,-1.5707963267948966,-1.5707963267948966
2953,1040-133433-0005.wav,4.489638105676658,2.75,0.1941,-1.0471975511965979,-1.0471975511965979,3.1053,3.1864,0.3314,-1.8761762970322398,-0.6206580881922371,-1.0471975511965979,-1.3803666145521647
2954,1040-133433-0005.wav,3.9406,3.299038105676658,0.1941,-0.5235987755982987,-0.5235987755982987,3.1053,3.1864,0.3314,-1.4367573853234414,-0.3242183311170555,-0.5235987755982987,-1.2000381053310059
2955,1040-133433-0005.wav,3.1906,3.5,0.1941,0.0,0.0,3.1053,3.1864,0.3314,-0.265577376469591,-0.0317418665060074,0.0,-1.0461328900334257
2956,1040-133433-0005.wav,2.4406000000000003,3.299038105676658,0.1941,0.5235987755982987,0.5235987755982987,3.1053,3.1864,0.3314,1.4029339097849358,0.26132215401264136,0.5235987755982987,-0.9564905848257039
2957,1040-133433-0005.wav,1.8915618943233423,2.7500000000000004,0.1941,1.0471975511965974,1.0471975511965974,3.1053,3.1864,0.3314,1.9159538177552664,0.5598936090133049,1.0471975511965974,-1.0450642974736444
2958,1040-133433-0005.wav,1.6905999999999999,2.0,0.1941,1.5707963267948966,1.5707963267948966,3.1053,3.1864,0.3314,2.268648280672786,0.872944372917007,1.5707963267948966,-1.5707963267948966
2959,1040-133433-0005.wav,1.8915618943233419,1.2500000000000004,0.1941,2.094395102393195,2.094395102393195,3.1053,3.1864,0.3314,2.581699044576488,1.225638835834527,2.094395102393195,-2.0965283561161483
2960,1040-133433-0005.wav,2.4405999999999994,0.7009618943233427,0.1941,2.617993877991494,2.617993877991494,3.1053,3.1864,0.3314,2.8802704995771515,1.7386587438048562,2.617993877991494,-2.185102068764089
2961,1040-133433-0005.wav,3.1905999999999994,0.5,0.1941,-3.141592653589793,-3.141592653589793,3.1053,3.1864,0.3314,-3.109850787083786,-2.876015277120203,-3.141592653589793,-2.0954597635563674
2962,1040-133433-0005.wav,3.940599999999999,0.7009618943233416,0.1941,-2.617993877991495,-2.617993877991495,3.1053,3.1864,0.3314,-2.8173743224727383,-1.7048352682663521,-2.617993877991495,-1.9415545482587873
2963,1040-133433-0005.wav,4.489638105676657,1.2499999999999996,0.1941,-2.094395102393196,-2.094395102393196,3.1053,3.1864,0.3314,-2.5209345653975563,-1.2654163565575534,-2.094395102393196,-1.7612260390376284
2964,1040-133433-0029.wav,4.6906,2.0,0.1941,-1.5707963267948966,-1.5707963267948966,3.1053,3.1864,0.3314,-2.2132570739579513,-0.9283355796318415,-1.5707963267948966,-1.5707963267948966
2965,1040-133433-0029.wav,4.489638105676658,2.75,0.1941,-1.0471975511965979,-1.0471975511965979,3.1053,3.1864,0.3314,-1.8761762970322398,-0.6206580881922371,-1.0471975511965979,-1.3803666145521647
2966,1040-133433-0029.wav,3.9406,3.299038105676658,0.1941,-0.5235987755982987,-0.5235987755982987,3.1053,3.1864,0.3314,-1.4367573853234414,-0.3242183311170555,-0.5235987755982987,-1.2000381053310059
2967,1040-133433-0029.wav,3.1906,3.5,0.1941,0.0,0.0,3.1053,3.1864,0.3314,-0.265577376469591,-0.0317418665060074,0.0,-1.0461328900334257
2968,1040-133433-0029.wav,2.4406000000000003,3.299038105676658,0.1941,0.5235987755982987,0.5235987755982987,3.1053,3.1864,0.3314,1.4029339097849358,0.26132215401264136,0.5235987755982987,-0.9564905848257039
2969,1040-133433-0029.wav,1.8915618943233423,2.7500000000000004,0.1941,1.0471975511965974,1.0471975511965974,3.1053,3.1864,0.3314,1.9159538177552664,0.5598936090133049,1.0471975511965974,-1.0450642974736444
2970,1040-133433-0029.wav,1.6905999999999999,2.0,0.1941,1.5707963267948966,1.5707963267948966,3.1053,3.1864,0.3314,2.268648280672786,0.872944372917007,1.5707963267948966,-1.5707963267948966
2971,1040-133433-0029.wav,1.8915618943233419,1.2500000000000004,0.1941,2.094395102393195,2.094395102393195,3.1053,3.1864,0.3314,2.581699044576488,1.225638835834527,2.094395102393195,-2.0965283561161483
2972,1040-133433-0029.wav,2.4405999999999994,0.7009618943233427,0.1941,2.617993877991494,2.617993877991494,3.1053,3.1864,0.3314,2.8802704995771515,1.7386587438048562,2.617993877991494,-2.185102068764089
2973,1040-133433-0029.wav,3.1905999999999994,0.5,0.1941,-3.141592653589793,-3.141592653589793,3.1053,3.1864,0.3314,-3.109850787083786,-2.876015277120203,-3.141592653589793,-2.0954597635563674
2974,1040-133433-0029.wav,3.940599999999999,0.7009618943233416,0.1941,-2.617993877991495,-2.617993877991495,3.1053,3.1864,0.3314,-2.8173743224727383,-1.7048352682663521,-2.617993877991495,-1.9415545482587873
2975,1040-133433-0029.wav,4.489638105676657,1.2499999999999996,0.1941,-2.094395102393196,-2.094395102393196,3.1053,3.1864,0.3314,-2.5209345653975563,-1.2654163565575534,-2.094395102393196,-1.7612260390376284
2976,1040-133433-0003.wav,4.6906,2.0,0.1941,-1.5707963267948966,-1.5707963267948966,3.1053,3.1864,0.3314,-2.2132570739579513,-0.9283355796318415,-1.5707963267948966,-1.5707963267948966
2977,1040-133433-0003.wav,4.489638105676658,2.75,0.1941,-1.0471975511965979,-1.0471975511965979,3.1053,3.1864,0.3314,-1.8761762970322398,-0.6206580881922371,-1.0471975511965979,-1.3803666145521647
2978,1040-133433-0003.wav,3.9406,3.299038105676658,0.1941,-0.5235987755982987,-0.5235987755982987,3.1053,3.1864,0.3314,-1.4367573853234414,-0.3242183311170555,-0.5235987755982987,-1.2000381053310059
2979,1040-133433-0003.wav,3.1906,3.5,0.1941,0.0,0.0,3.1053,3.1864,0.3314,-0.265577376469591,-0.0317418665060074,0.0,-1.0461328900334257
2980,1040-133433-0003.wav,2.4406000000000003,3.299038105676658,0.1941,0.5235987755982987,0.5235987755982987,3.1053,3.1864,0.3314,1.4029339097849358,0.26132215401264136,0.5235987755982987,-0.9564905848257039
2981,1040-133433-0003.wav,1.8915618943233423,2.7500000000000004,0.1941,1.0471975511965974,1.0471975511965974,3.1053,3.1864,0.3314,1.9159538177552664,0.5598936090133049,1.0471975511965974,-1.0450642974736444
2982,1040-133433-0003.wav,1.6905999999999999,2.0,0.1941,1.5707963267948966,1.5707963267948966,3.1053,3.1864,0.3314,2.268648280672786,0.872944372917007,1.5707963267948966,-1.5707963267948966
2983,1040-133433-0003.wav,1.8915618943233419,1.2500000000000004,0.1941,2.094395102393195,2.094395102393195,3.1053,3.1864,0.3314,2.581699044576488,1.225638835834527,2.094395102393195,-2.0965283561161483
2984,1040-133433-0003.wav,2.4405999999999994,0.7009618943233427,0.1941,2.617993877991494,2.617993877991494,3.1053,3.1864,0.3314,2.8802704995771515,1.7386587438048562,2.617993877991494,-2.185102068764089
2985,1040-133433-0003.wav,3.1905999999999994,0.5,0.1941,-3.141592653589793,-3.141592653589793,3.1053,3.1864,0.3314,-3.109850787083786,-2.876015277120203,-3.141592653589793,-2.0954597635563674
2986,1040-133433-0003.wav,3.940599999999999,0.7009618943233416,0.1941,-2.617993877991495,-2.617993877991495,3.1053,3.1864,0.3314,-2.8173743224727383,-1.7048352682663521,-2.617993877991495,-1.9415545482587873
2987,1040-133433-0003.wav,4.489638105676657,1.2499999999999996,0.1941,-2.094395102393196,-2.094395102393196,3.1053,3.1864,0.3314,-2.5209345653975563,-1.2654163565575534,-2.094395102393196,-1.7612260390376284
2988,1040-133433-0031.wav,4.6906,2.0,0.1941,-1.5707963267948966,-1.5707963267948966,3.1053,3.1864,0.3314,-2.2132570739579513,-0.9283355796318415,-1.5707963267948966,-1.5707963267948966
2989,1040-133433-0031.wav,4.489638105676658,2.75,0.1941,-1.0471975511965979,-1.0471975511965979,3.1053,3.1864,0.3314,-1.8761762970322398,-0.6206580881922371,-1.0471975511965979,-1.3803666145521647
2990,1040-133433-0031.wav,3.9406,3.299038105676658,0.1941,-0.5235987755982987,-0.5235987755982987,3.1053,3.1864,0.3314,-1.4367573853234414,-0.3242183311170555,-0.5235987755982987,-1.2000381053310059
2991,1040-133433-0031.wav,3.1906,3.5,0.1941,0.0,0.0,3.1053,3.1864,0.3314,-0.265577376469591,-0.0317418665060074,0.0,-1.0461328900334257
2992,1040-133433-0031.wav,2.4406000000000003,3.299038105676658,0.1941,0.5235987755982987,0.5235987755982987,3.1053,3.1864,0.3314,1.4029339097849358,0.26132215401264136,0.5235987755982987,-0.9564905848257039
2993,1040-133433-0031.wav,1.8915618943233423,2.7500000000000004,0.1941,1.0471975511965974,1.0471975511965974,3.1053,3.1864,0.3314,1.9159538177552664,0.5598936090133049,1.0471975511965974,-1.0450642974736444
2994,1040-133433-0031.wav,1.6905999999999999,2.0,0.1941,1.5707963267948966,1.5707963267948966,3.1053,3.1864,0.3314,2.268648280672786,0.872944372917007,1.5707963267948966,-1.5707963267948966
2995,1040-133433-0031.wav,1.8915618943233419,1.2500000000000004,0.1941,2.094395102393195,2.094395102393195,3.1053,3.1864,0.3314,2.581699044576488,1.225638835834527,2.094395102393195,-2.0965283561161483
2996,1040-133433-0031.wav,2.4405999999999994,0.7009618943233427,0.1941,2.617993877991494,2.617993877991494,3.1053,3.1864,0.3314,2.8802704995771515,1.7386587438048562,2.617993877991494,-2.185102068764089
2997,1040-133433-0031.wav,3.1905999999999994,0.5,0.1941,-3.141592653589793,-3.141592653589793,3.1053,3.1864,0.3314,-3.109850787083786,-2.876015277120203,-3.141592653589793,-2.0954597635563674
2998,1040-133433-0031.wav,3.940599999999999,0.7009618943233416,0.1941,-2.617993877991495,-2.617993877991495,3.1053,3.1864,0.3314,-2.8173743224727383,-1.7048352682663521,-2.617993877991495,-1.9415545482587873
2999,1040-133433-0031.wav,4.489638105676657,1.2499999999999996,0.1941,-2.094395102393196,-2.094395102393196,3.1053,3.1864,0.3314,-2.5209345653975563,-1.2654163565575534,-2.094395102393196,-1.7612260390376284
3000,1040-133433-0027.wav,4.6906,2.0,0.1941,-1.5707963267948966,-1.5707963267948966,3.1053,3.1864,0.3314,-2.2132570739579513,-0.9283355796318415,-1.5707963267948966,-1.5707963267948966
3001,1040-133433-0027.wav,4.489638105676658,2.75,0.1941,-1.0471975511965979,-1.0471975511965979,3.1053,3.1864,0.3314,-1.8761762970322398,-0.6206580881922371,-1.0471975511965979,-1.3803666145521647
3002,1040-133433-0027.wav,3.9406,3.299038105676658,0.1941,-0.5235987755982987,-0.5235987755982987,3.1053,3.1864,0.3314,-1.4367573853234414,-0.3242183311170555,-0.5235987755982987,-1.2000381053310059
3003,1040-133433-0027.wav,3.1906,3.5,0.1941,0.0,0.0,3.1053,3.1864,0.3314,-0.265577376469591,-0.0317418665060074,0.0,-1.0461328900334257
3004,1040-133433-0027.wav,2.4406000000000003,3.299038105676658,0.1941,0.5235987755982987,0.5235987755982987,3.1053,3.1864,0.3314,1.4029339097849358,0.26132215401264136,0.5235987755982987,-0.9564905848257039
3005,1040-133433-0027.wav,1.8915618943233423,2.7500000000000004,0.1941,1.0471975511965974,1.0471975511965974,3.1053,3.1864,0.3314,1.9159538177552664,0.5598936090133049,1.0471975511965974,-1.0450642974736444
3006,1040-133433-0027.wav,1.6905999999999999,2.0,0.1941,1.5707963267948966,1.5707963267948966,3.1053,3.1864,0.3314,2.268648280672786,0.872944372917007,1.5707963267948966,-1.5707963267948966
3007,1040-133433-0027.wav,1.8915618943233419,1.2500000000000004,0.1941,2.094395102393195,2.094395102393195,3.1053,3.1864,0.3314,2.581699044576488,1.225638835834527,2.094395102393195,-2.0965283561161483
3008,1040-133433-0027.wav,2.4405999999999994,0.7009618943233427,0.1941,2.617993877991494,2.617993877991494,3.1053,3.1864,0.3314,2.8802704995771515,1.7386587438048562,2.617993877991494,-2.185102068764089
3009,1040-133433-0027.wav,3.1905999999999994,0.5,0.1941,-3.141592653589793,-3.141592653589793,3.1053,3.1864,0.3314,-3.109850787083786,-2.876015277120203,-3.141592653589793,-2.0954597635563674
3010,1040-133433-0027.wav,3.940599999999999,0.7009618943233416,0.1941,-2.617993877991495,-2.617993877991495,3.1053,3.1864,0.3314,-2.8173743224727383,-1.7048352682663521,-2.617993877991495,-1.9415545482587873
3011,1040-133433-0027.wav,4.489638105676657,1.2499999999999996,0.1941,-2.094395102393196,-2.094395102393196,3.1053,3.1864,0.3314,-2.5209345653975563,-1.2654163565575534,-2.094395102393196,-1.7612260390376284
3012,1040-133433-0077.wav,4.6906,2.0,0.1941,-1.5707963267948966,-1.5707963267948966,3.1053,3.1864,0.3314,-2.2132570739579513,-0.9283355796318415,-1.5707963267948966,-1.5707963267948966
3013,1040-133433-0077.wav,4.489638105676658,2.75,0.1941,-1.0471975511965979,-1.0471975511965979,3.1053,3.1864,0.3314,-1.8761762970322398,-0.6206580881922371,-1.0471975511965979,-1.3803666145521647
3014,1040-133433-0077.wav,3.9406,3.299038105676658,0.1941,-0.5235987755982987,-0.5235987755982987,3.1053,3.1864,0.3314,-1.4367573853234414,-0.3242183311170555,-0.5235987755982987,-1.2000381053310059
3015,1040-133433-0077.wav,3.1906,3.5,0.1941,0.0,0.0,3.1053,3.1864,0.3314,-0.265577376469591,-0.0317418665060074,0.0,-1.0461328900334257
3016,1040-133433-0077.wav,2.4406000000000003,3.299038105676658,0.1941,0.5235987755982987,0.5235987755982987,3.1053,3.1864,0.3314,1.4029339097849358,0.26132215401264136,0.5235987755982987,-0.9564905848257039
3017,1040-133433-0077.wav,1.8915618943233423,2.7500000000000004,0.1941,1.0471975511965974,1.0471975511965974,3.1053,3.1864,0.3314,1.9159538177552664,0.5598936090133049,1.0471975511965974,-1.0450642974736444
3018,1040-133433-0077.wav,1.6905999999999999,2.0,0.1941,1.5707963267948966,1.5707963267948966,3.1053,3.1864,0.3314,2.268648280672786,0.872944372917007,1.5707963267948966,-1.5707963267948966
3019,1040-133433-0077.wav,1.8915618943233419,1.2500000000000004,0.1941,2.094395102393195,2.094395102393195,3.1053,3.1864,0.3314,2.581699044576488,1.225638835834527,2.094395102393195,-2.0965283561161483
3020,1040-133433-0077.wav,2.4405999999999994,0.7009618943233427,0.1941,2.617993877991494,2.617993877991494,3.1053,3.1864,0.3314,2.8802704995771515,1.7386587438048562,2.617993877991494,-2.185102068764089
3021,1040-133433-0077.wav,3.1905999999999994,0.5,0.1941,-3.141592653589793,-3.141592653589793,3.1053,3.1864,0.3314,-3.109850787083786,-2.876015277120203,-3.141592653589793,-2.0954597635563674
3022,1040-133433-0077.wav,3.940599999999999,0.7009618943233416,0.1941,-2.617993877991495,-2.617993877991495,3.1053,3.1864,0.3314,-2.8173743224727383,-1.7048352682663521,-2.617993877991495,-1.9415545482587873
3023,1040-133433-0077.wav,4.489638105676657,1.2499999999999996,0.1941,-2.094395102393196,-2.094395102393196,3.1053,3.1864,0.3314,-2.5209345653975563,-1.2654163565575534,-2.094395102393196,-1.7612260390376284
3024,1040-133433-0047.wav,4.6906,2.0,0.1941,-1.5707963267948966,-1.5707963267948966,3.1053,3.1864,0.3314,-2.2132570739579513,-0.9283355796318415,-1.5707963267948966,-1.5707963267948966
3025,1040-133433-0047.wav,4.489638105676658,2.75,0.1941,-1.0471975511965979,-1.0471975511965979,3.1053,3.1864,0.3314,-1.8761762970322398,-0.6206580881922371,-1.0471975511965979,-1.3803666145521647
3026,1040-133433-0047.wav,3.9406,3.299038105676658,0.1941,-0.5235987755982987,-0.5235987755982987,3.1053,3.1864,0.3314,-1.4367573853234414,-0.3242183311170555,-0.5235987755982987,-1.2000381053310059
3027,1040-133433-0047.wav,3.1906,3.5,0.1941,0.0,0.0,3.1053,3.1864,0.3314,-0.265577376469591,-0.0317418665060074,0.0,-1.0461328900334257
3028,1040-133433-0047.wav,2.4406000000000003,3.299038105676658,0.1941,0.5235987755982987,0.5235987755982987,3.1053,3.1864,0.3314,1.4029339097849358,0.26132215401264136,0.5235987755982987,-0.9564905848257039
3029,1040-133433-0047.wav,1.8915618943233423,2.7500000000000004,0.1941,1.0471975511965974,1.0471975511965974,3.1053,3.1864,0.3314,1.9159538177552664,0.5598936090133049,1.0471975511965974,-1.0450642974736444
3030,1040-133433-0047.wav,1.6905999999999999,2.0,0.1941,1.5707963267948966,1.5707963267948966,3.1053,3.1864,0.3314,2.268648280672786,0.872944372917007,1.5707963267948966,-1.5707963267948966
3031,1040-133433-0047.wav,1.8915618943233419,1.2500000000000004,0.1941,2.094395102393195,2.094395102393195,3.1053,3.1864,0.3314,2.581699044576488,1.225638835834527,2.094395102393195,-2.0965283561161483
3032,1040-133433-0047.wav,2.4405999999999994,0.7009618943233427,0.1941,2.617993877991494,2.617993877991494,3.1053,3.1864,0.3314,2.8802704995771515,1.7386587438048562,2.617993877991494,-2.185102068764089
3033,1040-133433-0047.wav,3.1905999999999994,0.5,0.1941,-3.141592653589793,-3.141592653589793,3.1053,3.1864,0.3314,-3.109850787083786,-2.876015277120203,-3.141592653589793,-2.0954597635563674
3034,1040-133433-0047.wav,3.940599999999999,0.7009618943233416,0.1941,-2.617993877991495,-2.617993877991495,3.1053,3.1864,0.3314,-2.8173743224727383,-1.7048352682663521,-2.617993877991495,-1.9415545482587873
3035,1040-133433-0047.wav,4.489638105676657,1.2499999999999996,0.1941,-2.094395102393196,-2.094395102393196,3.1053,3.1864,0.3314,-2.5209345653975563,-1.2654163565575534,-2.094395102393196,-1.7612260390376284
3036,1040-133433-0041.wav,4.6906,2.0,0.1941,-1.5707963267948966,-1.5707963267948966,3.1053,3.1864,0.3314,-2.2132570739579513,-0.9283355796318415,-1.5707963267948966,-1.5707963267948966
3037,1040-133433-0041.wav,4.489638105676658,2.75,0.1941,-1.0471975511965979,-1.0471975511965979,3.1053,3.1864,0.3314,-1.8761762970322398,-0.6206580881922371,-1.0471975511965979,-1.3803666145521647
3038,1040-133433-0041.wav,3.9406,3.299038105676658,0.1941,-0.5235987755982987,-0.5235987755982987,3.1053,3.1864,0.3314,-1.4367573853234414,-0.3242183311170555,-0.5235987755982987,-1.2000381053310059
3039,1040-133433-0041.wav,3.1906,3.5,0.1941,0.0,0.0,3.1053,3.1864,0.3314,-0.265577376469591,-0.0317418665060074,0.0,-1.0461328900334257
3040,1040-133433-0041.wav,2.4406000000000003,3.299038105676658,0.1941,0.5235987755982987,0.5235987755982987,3.1053,3.1864,0.3314,1.4029339097849358,0.26132215401264136,0.5235987755982987,-0.9564905848257039
3041,1040-133433-0041.wav,1.8915618943233423,2.7500000000000004,0.1941,1.0471975511965974,1.0471975511965974,3.1053,3.1864,0.3314,1.9159538177552664,0.5598936090133049,1.0471975511965974,-1.0450642974736444
3042,1040-133433-0041.wav,1.6905999999999999,2.0,0.1941,1.5707963267948966,1.5707963267948966,3.1053,3.1864,0.3314,2.268648280672786,0.872944372917007,1.5707963267948966,-1.5707963267948966
3043,1040-133433-0041.wav,1.8915618943233419,1.2500000000000004,0.1941,2.094395102393195,2.094395102393195,3.1053,3.1864,0.3314,2.581699044576488,1.225638835834527,2.094395102393195,-2.0965283561161483
3044,1040-133433-0041.wav,2.4405999999999994,0.7009618943233427,0.1941,2.617993877991494,2.617993877991494,3.1053,3.1864,0.3314,2.8802704995771515,1.7386587438048562,2.617993877991494,-2.185102068764089
3045,1040-133433-0041.wav,3.1905999999999994,0.5,0.1941,-3.141592653589793,-3.141592653589793,3.1053,3.1864,0.3314,-3.109850787083786,-2.876015277120203,-3.141592653589793,-2.0954597635563674
3046,1040-133433-0041.wav,3.940599999999999,0.7009618943233416,0.1941,-2.617993877991495,-2.617993877991495,3.1053,3.1864,0.3314,-2.8173743224727383,-1.7048352682663521,-2.617993877991495,-1.9415545482587873
3047,1040-133433-0041.wav,4.489638105676657,1.2499999999999996,0.1941,-2.094395102393196,-2.094395102393196,3.1053,3.1864,0.3314,-2.5209345653975563,-1.2654163565575534,-2.094395102393196,-1.7612260390376284
3048,1040-133433-0036.wav,4.6906,2.0,0.1941,-1.5707963267948966,-1.5707963267948966,3.1053,3.1864,0.3314,-2.2132570739579513,-0.9283355796318415,-1.5707963267948966,-1.5707963267948966
3049,1040-133433-0036.wav,4.489638105676658,2.75,0.1941,-1.0471975511965979,-1.0471975511965979,3.1053,3.1864,0.3314,-1.8761762970322398,-0.6206580881922371,-1.0471975511965979,-1.3803666145521647
3050,1040-133433-0036.wav,3.9406,3.299038105676658,0.1941,-0.5235987755982987,-0.5235987755982987,3.1053,3.1864,0.3314,-1.4367573853234414,-0.3242183311170555,-0.5235987755982987,-1.2000381053310059
3051,1040-133433-0036.wav,3.1906,3.5,0.1941,0.0,0.0,3.1053,3.1864,0.3314,-0.265577376469591,-0.0317418665060074,0.0,-1.0461328900334257
3052,1040-133433-0036.wav,2.4406000000000003,3.299038105676658,0.1941,0.5235987755982987,0.5235987755982987,3.1053,3.1864,0.3314,1.4029339097849358,0.26132215401264136,0.5235987755982987,-0.9564905848257039
3053,1040-133433-0036.wav,1.8915618943233423,2.7500000000000004,0.1941,1.0471975511965974,1.0471975511965974,3.1053,3.1864,0.3314,1.9159538177552664,0.5598936090133049,1.0471975511965974,-1.0450642974736444
3054,1040-133433-0036.wav,1.6905999999999999,2.0,0.1941,1.5707963267948966,1.5707963267948966,3.1053,3.1864,0.3314,2.268648280672786,0.872944372917007,1.5707963267948966,-1.5707963267948966
3055,1040-133433-0036.wav,1.8915618943233419,1.2500000000000004,0.1941,2.094395102393195,2.094395102393195,3.1053,3.1864,0.3314,2.581699044576488,1.225638835834527,2.094395102393195,-2.0965283561161483
3056,1040-133433-0036.wav,2.4405999999999994,0.7009618943233427,0.1941,2.617993877991494,2.617993877991494,3.1053,3.1864,0.3314,2.8802704995771515,1.7386587438048562,2.617993877991494,-2.185102068764089
3057,1040-133433-0036.wav,3.1905999999999994,0.5,0.1941,-3.141592653589793,-3.141592653589793,3.1053,3.1864,0.3314,-3.109850787083786,-2.876015277120203,-3.141592653589793,-2.0954597635563674
3058,1040-133433-0036.wav,3.940599999999999,0.7009618943233416,0.1941,-2.617993877991495,-2.617993877991495,3.1053,3.1864,0.3314,-2.8173743224727383,-1.7048352682663521,-2.617993877991495,-1.9415545482587873
3059,1040-133433-0036.wav,4.489638105676657,1.2499999999999996,0.1941,-2.094395102393196,-2.094395102393196,3.1053,3.1864,0.3314,-2.5209345653975563,-1.2654163565575534,-2.094395102393196,-1.7612260390376284
3060,1040-133433-0023.wav,4.6906,2.0,0.1941,-1.5707963267948966,-1.5707963267948966,3.1053,3.1864,0.3314,-2.2132570739579513,-0.9283355796318415,-1.5707963267948966,-1.5707963267948966
3061,1040-133433-0023.wav,4.489638105676658,2.75,0.1941,-1.0471975511965979,-1.0471975511965979,3.1053,3.1864,0.3314,-1.8761762970322398,-0.6206580881922371,-1.0471975511965979,-1.3803666145521647
3062,1040-133433-0023.wav,3.9406,3.299038105676658,0.1941,-0.5235987755982987,-0.5235987755982987,3.1053,3.1864,0.3314,-1.4367573853234414,-0.3242183311170555,-0.5235987755982987,-1.2000381053310059
3063,1040-133433-0023.wav,3.1906,3.5,0.1941,0.0,0.0,3.1053,3.1864,0.3314,-0.265577376469591,-0.0317418665060074,0.0,-1.0461328900334257
3064,1040-133433-0023.wav,2.4406000000000003,3.299038105676658,0.1941,0.5235987755982987,0.5235987755982987,3.1053,3.1864,0.3314,1.4029339097849358,0.26132215401264136,0.5235987755982987,-0.9564905848257039
3065,1040-133433-0023.wav,1.8915618943233423,2.7500000000000004,0.1941,1.0471975511965974,1.0471975511965974,3.1053,3.1864,0.3314,1.9159538177552664,0.5598936090133049,1.0471975511965974,-1.0450642974736444
3066,1040-133433-0023.wav,1.6905999999999999,2.0,0.1941,1.5707963267948966,1.5707963267948966,3.1053,3.1864,0.3314,2.268648280672786,0.872944372917007,1.5707963267948966,-1.5707963267948966
3067,1040-133433-0023.wav,1.8915618943233419,1.2500000000000004,0.1941,2.094395102393195,2.094395102393195,3.1053,3.1864,0.3314,2.581699044576488,1.225638835834527,2.094395102393195,-2.0965283561161483
3068,1040-133433-0023.wav,2.4405999999999994,0.7009618943233427,0.1941,2.617993877991494,2.617993877991494,3.1053,3.1864,0.3314,2.8802704995771515,1.7386587438048562,2.617993877991494,-2.185102068764089
3069,1040-133433-0023.wav,3.1905999999999994,0.5,0.1941,-3.141592653589793,-3.141592653589793,3.1053,3.1864,0.3314,-3.109850787083786,-2.876015277120203,-3.141592653589793,-2.0954597635563674
3070,1040-133433-0023.wav,3.940599999999999,0.7009618943233416,0.1941,-2.617993877991495,-2.617993877991495,3.1053,3.1864,0.3314,-2.8173743224727383,-1.7048352682663521,-2.617993877991495,-1.9415545482587873
3071,1040-133433-0023.wav,4.489638105676657,1.2499999999999996,0.1941,-2.094395102393196,-2.094395102393196,3.1053,3.1864,0.3314,-2.5209345653975563,-1.2654163565575534,-2.094395102393196,-1.7612260390376284
3072,1040-133433-0008.wav,4.6906,2.0,0.1941,-1.5707963267948966,-1.5707963267948966,3.1053,3.1864,0.3314,-2.2132570739579513,-0.9283355796318415,-1.5707963267948966,-1.5707963267948966
3073,1040-133433-0008.wav,4.489638105676658,2.75,0.1941,-1.0471975511965979,-1.0471975511965979,3.1053,3.1864,0.3314,-1.8761762970322398,-0.6206580881922371,-1.0471975511965979,-1.3803666145521647
3074,1040-133433-0008.wav,3.9406,3.299038105676658,0.1941,-0.5235987755982987,-0.5235987755982987,3.1053,3.1864,0.3314,-1.4367573853234414,-0.3242183311170555,-0.5235987755982987,-1.2000381053310059
3075,1040-133433-0008.wav,3.1906,3.5,0.1941,0.0,0.0,3.1053,3.1864,0.3314,-0.265577376469591,-0.0317418665060074,0.0,-1.0461328900334257
3076,1040-133433-0008.wav,2.4406000000000003,3.299038105676658,0.1941,0.5235987755982987,0.5235987755982987,3.1053,3.1864,0.3314,1.4029339097849358,0.26132215401264136,0.5235987755982987,-0.9564905848257039
3077,1040-133433-0008.wav,1.8915618943233423,2.7500000000000004,0.1941,1.0471975511965974,1.0471975511965974,3.1053,3.1864,0.3314,1.9159538177552664,0.5598936090133049,1.0471975511965974,-1.0450642974736444
3078,1040-133433-0008.wav,1.6905999999999999,2.0,0.1941,1.5707963267948966,1.5707963267948966,3.1053,3.1864,0.3314,2.268648280672786,0.872944372917007,1.5707963267948966,-1.5707963267948966
3079,1040-133433-0008.wav,1.8915618943233419,1.2500000000000004,0.1941,2.094395102393195,2.094395102393195,3.1053,3.1864,0.3314,2.581699044576488,1.225638835834527,2.094395102393195,-2.0965283561161483
3080,1040-133433-0008.wav,2.4405999999999994,0.7009618943233427,0.1941,2.617993877991494,2.617993877991494,3.1053,3.1864,0.3314,2.8802704995771515,1.7386587438048562,2.617993877991494,-2.185102068764089
3081,1040-133433-0008.wav,3.1905999999999994,0.5,0.1941,-3.141592653589793,-3.141592653589793,3.1053,3.1864,0.3314,-3.109850787083786,-2.876015277120203,-3.141592653589793,-2.0954597635563674
